ticker,timestamp,avg(sentiment),timekey
GME,2021-10-31 02:48:20,0.020939999999999997,2726080
GME,2021-10-31 02:51:21,0.33926470588235297,2726081
GME,2021-10-31 03:03:52,0.3751583333333334,2726082
GME,2021-10-31 03:10:07,0.18159047619047616,2726083
GME,2021-10-31 03:20:05,-0.01436874999999999,2726084
GME,2021-10-31 03:30:34,0.19618571428571427,2726085
GME,2021-10-31 03:41:58,0.16483000000000003,2726086
GME,2021-10-31 03:50:05,0.18573076923076925,2726087
GME,2021-10-31 04:00:11,0.19566249999999996,2726088
GME,2021-10-31 04:11:02,0.04871578947368422,2726089
GME,2021-10-31 04:20:54,0.09913636363636359,2726090
GME,2021-10-31 04:31:26,0.14312307692307694,2726091
GME,2021-10-31 04:40:51,0.1104181818181818,2726092
GME,2021-10-31 04:50:17,0.11224117647058823,2726093
GME,2021-10-31 05:00:19,-0.15787,2726094
GME,2021-10-31 05:10:04,0.1736909090909091,2726095
GME,2021-10-31 05:20:58,0.07298666666666666,2726096
GME,2021-10-31 05:32:29,-0.0005090909090909136,2726097
GME,2021-10-31 05:40:14,0.09902000000000002,2726098
GME,2021-10-31 05:50:24,0.10778461538461538,2726099
GME,2021-10-31 06:01:03,0.32631666666666664,2726100
GME,2021-10-31 06:10:56,0.21721666666666664,2726101
GME,2021-10-31 06:21:04,0.047506666666666676,2726102
GME,2021-10-31 06:30:59,0.261276923076923,2726103
GME,2021-10-31 06:40:00,-0.014241666666666672,2726104
GME,2021-10-31 06:50:51,0.50152,2726105
GME,2021-10-31 07:00:30,-0.16228749999999997,2726106
GME,2021-10-31 07:10:28,0.19039999999999999,2726107
GME,2021-10-31 07:22:22,-0.0726666666666667,2726108
GME,2021-10-31 07:31:08,-0.012276923076923083,2726109
GME,2021-10-31 07:41:51,0.36025833333333335,2726110
GME,2021-10-31 07:50:06,0.09778461538461537,2726111
GME,2021-10-31 08:01:55,0.3757666666666667,2726112
GME,2021-10-31 08:11:21,0.38989999999999997,2726113
GME,2021-10-31 08:21:06,0.1447,2726114
GME,2021-10-31 08:31:41,0.10984285714285714,2726115
GME,2021-10-31 08:40:40,0.09323999999999999,2726116
GME,2021-10-31 08:52:11,-0.21305999999999997,2726117
GME,2021-10-31 09:01:03,-0.06700909090909091,2726118
GME,2021-10-31 09:10:06,0.17926000000000003,2726119
GME,2021-10-31 09:21:56,0.21636000000000002,2726120
GME,2021-10-31 09:31:08,0.4617615384615385,2726121
GME,2021-10-31 09:40:36,0.04814,2726122
GME,2021-10-31 09:51:08,0.20344285714285712,2726123
GME,2021-10-31 10:00:02,0.15312666666666666,2726124
GME,2021-10-31 10:10:49,0.5161846153846154,2726125
GME,2021-10-31 10:20:02,0.11746250000000001,2726126
GME,2021-10-31 10:31:40,0.4399799999999999,2726127
GME,2021-10-31 10:41:33,0.51054,2726128
GME,2021-10-31 10:50:06,0.1214909090909091,2726129
GME,2021-10-31 11:01:54,0.13352727272727272,2726130
GME,2021-10-31 11:10:01,0.2116,2726131
GME,2021-10-31 11:20:28,0.2243375,2726132
GME,2021-10-31 11:31:54,0.08219000000000001,2726133
GME,2021-10-31 11:40:07,0.21137499999999995,2726134
GME,2021-10-31 11:51:00,0.08682727272727274,2726135
GME,2021-10-31 12:00:31,0.28736363636363643,2726136
GME,2021-10-31 12:11:23,0.27808666666666665,2726137
GME,2021-10-31 12:20:02,0.368925,2726138
GME,2021-10-31 12:30:27,0.20203043478260874,2726139
GME,2021-10-31 12:40:03,0.39739411764705895,2726140
GME,2021-10-31 12:50:08,0.03900769230769231,2726141
GME,2021-10-31 13:00:10,0.3587,2726142
GME,2021-10-31 13:10:34,-0.08540000000000002,2726143
GME,2021-10-31 13:20:27,0.01826,2726144
GME,2021-10-31 13:30:10,0.03569444444444444,2726145
GME,2021-10-31 13:40:16,0.23576363636363631,2726146
GME,2021-10-31 13:50:51,0.3099235294117647,2726147
GME,2021-10-31 14:00:27,0.16307,2726148
GME,2021-10-31 14:10:00,0.15075,2726149
GME,2021-10-31 14:20:04,0.1723681818181818,2726150
GME,2021-10-31 14:30:18,0.029057894736842085,2726151
GME,2021-10-31 14:40:20,0.06003928571428572,2726152
GME,2021-10-31 14:50:24,0.48590799999999995,2726153
GME,2021-10-31 15:00:43,0.30999166666666667,2726154
GME,2021-10-31 15:10:43,0.08334137931034483,2726155
GME,2021-10-31 15:20:51,0.04876,2726156
GME,2021-10-31 15:30:11,0.2888588235294118,2726157
GME,2021-10-31 15:40:19,0.21532758620689657,2726158
GME,2021-10-31 15:50:05,0.31416111111111117,2726159
GME,2021-10-31 16:00:06,0.41359512195121967,2726160
GME,2021-10-31 16:10:15,0.3082185185185185,2726161
GME,2021-10-31 16:20:09,0.1387876923076923,2726162
GME,2021-10-31 16:30:01,0.2207576923076924,2726163
GME,2021-10-31 16:40:17,0.3342883333333334,2726164
GME,2021-10-31 16:50:05,0.3218407407407408,2726165
GME,2021-10-31 17:00:00,0.2575188679245283,2726166
GME,2021-10-31 17:10:08,0.19291250000000001,2726167
GME,2021-10-31 17:20:26,0.3337769230769231,2726168
GME,2021-10-31 17:31:00,0.266712,2726169
GME,2021-10-31 17:40:14,0.3351311111111111,2726170
GME,2021-10-31 17:50:15,0.2484365853658536,2726171
GME,2021-10-31 18:00:04,0.2816763636363637,2726172
GME,2021-10-31 18:10:02,0.1756767441860465,2726173
GME,2021-10-31 18:20:43,0.31942195121951217,2726174
GME,2021-10-31 18:30:53,0.3331631578947368,2726175
GME,2021-10-31 18:40:16,0.19631315789473688,2726176
GME,2021-10-31 18:50:10,-0.06093142857142859,2726177
GME,2021-10-31 19:00:09,0.14161956521739133,2726178
GME,2021-10-31 19:10:00,0.2834900000000001,2726179
GME,2021-10-31 19:20:17,0.1709166666666667,2726180
GME,2021-10-31 19:30:10,0.162844,2726181
GME,2021-10-31 19:40:21,0.18604444444444448,2726182
GME,2021-10-31 19:50:10,-0.0028696969696969735,2726183
GME,2021-10-31 20:00:07,0.11305813953488371,2726184
GME,2021-10-31 20:10:27,0.23608846153846158,2726185
GME,2021-10-31 20:20:18,0.37768275862068973,2726186
GME,2021-10-31 20:30:07,0.23249444444444448,2726187
GME,2021-10-31 20:40:45,0.13519166666666665,2726188
GME,2021-10-31 20:51:46,0.07439032258064518,2726189
GME,2021-10-31 21:00:04,0.19565937500000002,2726190
GME,2021-10-31 21:10:42,0.13311379310344829,2726191
GME,2021-10-31 21:20:01,0.03968461538461537,2726192
GME,2021-10-31 21:30:08,0.29018611111111114,2726193
GME,2021-10-31 21:40:46,0.2938541666666667,2726194
GME,2021-10-31 21:50:00,0.24503823529411772,2726195
GME,2021-10-31 22:00:06,0.05653461538461539,2726196
GME,2021-10-31 22:10:26,0.1748,2726197
GME,2021-10-31 22:20:28,0.11333103448275862,2726198
GME,2021-10-31 22:30:03,0.24017368421052632,2726199
GME,2021-10-31 22:40:44,0.3239739130434783,2726200
GME,2021-10-31 22:50:03,0.27386,2726201
GME,2021-10-31 23:00:00,0.24001052631578948,2726202
GME,2021-10-31 23:10:19,0.31504583333333336,2726203
GME,2021-10-31 23:20:49,0.2420678571428571,2726204
GME,2021-10-31 23:31:06,0.16607368421052637,2726205
GME,2021-10-31 23:40:11,0.14164166666666667,2726206
GME,2021-10-31 23:50:18,0.3289178571428571,2726207
GME,2021-11-01 00:00:07,0.35744347826086953,2726208
GME,2021-11-01 00:10:19,0.17164761904761902,2726209
GME,2021-11-01 00:20:48,0.0908391304347826,2726210
GME,2021-11-01 00:30:11,0.268975,2726211
GME,2021-11-01 00:41:02,0.1732521739130435,2726212
GME,2021-11-01 00:50:09,0.03634583333333335,2726213
GME,2021-11-01 01:00:12,0.19743076923076924,2726214
GME,2021-11-01 01:10:07,0.18566538461538462,2726215
GME,2021-11-01 01:20:12,0.19085277777777776,2726216
GME,2021-11-01 01:30:00,0.13662608695652176,2726217
GME,2021-11-01 01:41:42,0.299795,2726218
GME,2021-11-01 01:50:14,-0.02848823529411764,2726219
GME,2021-11-01 02:00:27,0.24602222222222228,2726220
GME,2021-11-01 02:10:02,0.18987352941176466,2726221
GME,2021-11-01 02:20:45,0.3055647058823529,2726222
GME,2021-11-01 02:30:08,0.07165238095238095,2726223
GME,2021-11-01 02:40:16,0.3222388888888889,2726224
GME,2021-11-01 02:50:22,0.47433333333333333,2726225
GME,2021-11-01 03:00:28,0.06941428571428572,2726226
GME,2021-11-01 03:10:01,0.04920999999999998,2726227
GME,2021-11-01 03:20:26,0.348225,2726228
GME,2021-11-01 03:30:05,0.049525000000000007,2726229
GME,2021-11-01 03:40:19,0.12936666666666663,2726230
GME,2021-11-01 03:50:40,0.07584285714285713,2726231
GME,2021-11-01 04:00:03,0.11435599999999999,2726232
GME,2021-11-01 04:11:04,0.09910909090909091,2726233
GME,2021-11-01 04:20:13,0.17514375,2726234
GME,2021-11-01 04:30:07,0.3047789473684211,2726235
GME,2021-11-01 04:42:52,0.34535833333333343,2726236
GME,2021-11-01 04:51:13,0.3990375000000001,2726237
GME,2021-11-01 05:00:00,-0.011435294117647054,2726238
GME,2021-11-01 05:10:34,0.22206666666666663,2726239
GME,2021-11-01 05:20:01,0.19685833333333333,2726240
GME,2021-11-01 05:30:08,0.17215833333333333,2726241
GME,2021-11-01 05:40:35,0.18047333333333335,2726242
GME,2021-11-01 05:50:18,0.06187391304347827,2726243
GME,2021-11-01 06:00:09,0.026794117647058826,2726244
GME,2021-11-01 06:10:04,0.08560555555555555,2726245
GME,2021-11-01 06:20:27,0.38271904761904757,2726246
GME,2021-11-01 06:30:22,0.2981684210526316,2726247
GME,2021-11-01 06:40:02,0.09915714285714285,2726248
GME,2021-11-01 06:50:54,0.20116363636363638,2726249
GME,2021-11-01 07:00:21,0.19846,2726250
GME,2021-11-01 07:11:42,0.11256250000000001,2726251
GME,2021-11-01 07:24:39,0.3630375,2726252
GME,2021-11-01 07:30:06,0.2555166666666666,2726253
GME,2021-11-01 07:41:13,0.17499285714285714,2726254
GME,2021-11-01 07:51:44,0.23209999999999997,2726255
GME,2021-11-01 08:02:27,0.20055000000000003,2726256
GME,2021-11-01 08:12:02,0.40826666666666667,2726257
GME,2021-11-01 08:21:47,0.662525,2726258
GME,2021-11-01 08:30:03,0.5235266666666667,2726259
GME,2021-11-01 08:40:10,0.15030999999999994,2726260
GME,2021-11-01 08:50:31,0.26081538461538456,2726261
GME,2021-11-01 09:01:26,0.17877500000000002,2726262
GME,2021-11-01 09:10:27,0.29392777777777773,2726263
GME,2021-11-01 09:22:25,0.5060399999999999,2726264
GME,2021-11-01 09:30:09,-0.004237500000000005,2726265
GME,2021-11-01 09:40:20,0.3677749999999999,2726266
GME,2021-11-01 09:51:49,0.21503684210526317,2726267
GME,2021-11-01 10:00:04,0.33288125,2726268
GME,2021-11-01 10:10:27,0.11754545454545454,2726269
GME,2021-11-01 10:21:04,0.17924999999999996,2726270
GME,2021-11-01 10:30:58,0.49840909090909097,2726271
GME,2021-11-01 10:40:21,0.23388823529411765,2726272
GME,2021-11-01 10:50:42,0.3977769230769231,2726273
GME,2021-11-01 11:00:19,0.31412352941176475,2726274
GME,2021-11-01 11:11:31,0.1469652173913044,2726275
GME,2021-11-01 11:20:10,0.1994576923076923,2726276
GME,2021-11-01 11:31:37,0.004472,2726277
GME,2021-11-01 11:42:19,0.2934875,2726278
GME,2021-11-01 11:50:18,0.21011052631578947,2726279
GME,2021-11-01 12:00:30,0.3704117647058824,2726280
GME,2021-11-01 12:10:21,0.08985416666666667,2726281
GME,2021-11-01 12:20:00,0.21730882352941175,2726282
GME,2021-11-01 12:30:04,0.18776875,2726283
GME,2021-11-01 12:40:04,0.25417666666666666,2726284
GME,2021-11-01 12:51:05,0.17397727272727273,2726285
GME,2021-11-01 13:00:01,0.21953928571428571,2726286
GME,2021-11-01 13:10:06,0.11899999999999998,2726287
GME,2021-11-01 13:20:04,0.1481674418604651,2726288
GME,2021-11-01 13:30:17,0.25699487179487185,2726289
GME,2021-11-01 13:40:06,0.18983043478260866,2726290
GME,2021-11-01 13:50:13,0.061458823529411774,2726291
GME,2021-11-01 14:00:13,0.18551702127659575,2726292
GME,2021-11-01 14:10:09,0.07094117647058823,2726293
GME,2021-11-01 14:20:01,0.06750428571428571,2726294
GME,2021-11-01 14:30:00,0.0879073529411765,2726295
GME,2021-11-01 14:40:16,0.20383170731707306,2726296
GME,2021-11-01 14:50:11,0.17624067796610168,2726297
GME,2021-11-01 15:00:13,0.12663606557377055,2726298
GME,2021-11-01 15:10:08,0.1379265306122449,2726299
GME,2021-11-01 15:20:22,0.17614035087719296,2726300
GME,2021-11-01 15:30:06,0.24984791666666664,2726301
GME,2021-11-01 15:40:09,0.09648409090909094,2726302
GME,2021-11-01 15:50:07,0.2719927536231884,2726303
GME,2021-11-01 16:00:01,0.1710088888888889,2726304
GME,2021-11-01 16:10:05,0.27405555555555566,2726305
GME,2021-11-01 16:20:03,0.07950892857142858,2726306
GME,2021-11-01 16:30:03,0.28827045454545464,2726307
GME,2021-11-01 16:40:02,0.07299661016949152,2726308
GME,2021-11-01 16:50:09,0.22456969696969692,2726309
GME,2021-11-01 17:00:01,0.08780620689655169,2726310
GME,2021-11-01 17:10:14,0.05449689922480621,2726311
GME,2021-11-01 17:20:01,0.17349752066115712,2726312
GME,2021-11-01 17:30:15,0.07150681818181817,2726313
GME,2021-11-01 17:40:00,0.21696262626262625,2726314
GME,2021-11-01 17:50:07,0.07970422535211269,2726315
GME,2021-11-01 18:00:08,0.1286787878787879,2726316
GME,2021-11-01 18:10:06,0.16848219178082194,2726317
GME,2021-11-01 18:20:07,0.29192033898305075,2726318
GME,2021-11-01 18:30:10,0.10097627118644066,2726319
GME,2021-11-01 18:40:00,0.0992071428571428,2726320
GME,2021-11-01 18:50:03,0.14642692307692307,2726321
GME,2021-11-01 19:00:06,0.020017142857142862,2726322
GME,2021-11-01 19:10:12,0.15668275862068964,2726323
GME,2021-11-01 19:20:30,0.14958448275862057,2726324
GME,2021-11-01 19:30:06,0.08403913043478262,2726325
GME,2021-11-01 19:40:02,0.21679411764705875,2726326
GME,2021-11-01 19:50:20,0.03952280701754386,2726327
GME,2021-11-01 20:00:03,0.05733396226415095,2726328
GME,2021-11-01 20:10:08,0.07783999999999998,2726329
GME,2021-11-01 20:20:05,0.03269354838709679,2726330
GME,2021-11-01 20:30:10,0.019570491803278686,2726331
GME,2021-11-01 20:40:13,0.11741764705882356,2726332
GME,2021-11-01 20:50:01,0.07741666666666666,2726333
GME,2021-11-01 21:00:02,0.03572352941176473,2726334
GME,2021-11-01 21:10:05,0.13007000000000005,2726335
GME,2021-11-01 21:20:17,0.26885957446808517,2726336
GME,2021-11-01 21:30:08,0.16932641509433966,2726337
GME,2021-11-01 21:40:00,0.29381224489795915,2726338
GME,2021-11-01 21:50:04,0.40770799999999996,2726339
GME,2021-11-01 22:00:03,0.24849636363636365,2726340
GME,2021-11-01 22:10:07,0.16273617021276593,2726341
GME,2021-11-01 22:20:00,0.17673333333333333,2726342
GME,2021-11-01 22:30:12,0.19455476190476187,2726343
GME,2021-11-01 22:40:10,0.2158642857142857,2726344
GME,2021-11-01 22:50:16,0.18312363636363635,2726345
GME,2021-11-01 23:00:24,0.06606122448979591,2726346
GME,2021-11-01 23:10:20,0.15242272727272724,2726347
GME,2021-11-01 23:20:11,0.24962105263157905,2726348
GME,2021-11-01 23:30:08,0.054014285714285716,2726349
GME,2021-11-01 23:40:05,0.2687470588235294,2726350
GME,2021-11-01 23:50:17,0.13374523809523808,2726351
GME,2021-11-02 00:00:23,0.31451111111111113,2726352
GME,2021-11-02 00:10:42,0.17512173913043477,2726353
GME,2021-11-02 00:20:14,0.14042222222222223,2726354
GME,2021-11-02 00:30:01,0.2793975609756097,2726355
GME,2021-11-02 00:40:00,0.21827777777777777,2726356
GME,2021-11-02 00:50:02,0.15687547169811322,2726357
GME,2021-11-02 01:00:02,0.11597894736842107,2726358
GME,2021-11-02 01:10:14,0.2014558139534884,2726359
GME,2021-11-02 01:20:06,0.11630000000000003,2726360
GME,2021-11-02 01:30:14,0.1551679245283019,2726361
GME,2021-11-02 01:40:13,0.1207625,2726362
GME,2021-11-02 01:50:16,0.08320810810810812,2726363
GME,2021-11-02 02:00:05,0.19861315789473685,2726364
GME,2021-11-02 02:10:19,0.14994545454545455,2726365
GME,2021-11-02 02:20:07,0.2886599999999999,2726366
GME,2021-11-02 02:30:04,0.22816470588235294,2726367
GME,2021-11-02 02:40:18,0.24374081632653066,2726368
GME,2021-11-02 02:50:23,0.17152121212121207,2726369
GME,2021-11-02 03:00:17,0.15789714285714287,2726370
GME,2021-11-02 03:10:08,0.2399976190476191,2726371
GME,2021-11-02 03:20:10,0.30820000000000003,2726372
GME,2021-11-02 03:30:12,0.33815853658536577,2726373
GME,2021-11-02 03:40:23,0.18967352941176474,2726374
GME,2021-11-02 03:50:04,0.1579694444444445,2726375
GME,2021-11-02 04:00:17,0.18768484848484854,2726376
GME,2021-11-02 04:10:28,0.13821315789473684,2726377
GME,2021-11-02 04:20:02,0.18630740740740742,2726378
GME,2021-11-02 04:31:07,0.23534800000000003,2726379
GME,2021-11-02 04:41:01,0.16137857142857143,2726380
GME,2021-11-02 04:50:12,0.18190833333333334,2726381
GME,2021-11-02 05:00:38,0.15002857142857143,2726382
GME,2021-11-02 05:10:23,0.11878518518518522,2726383
GME,2021-11-02 05:20:27,0.5112818181818182,2726384
GME,2021-11-02 05:30:11,0.1602958333333333,2726385
GME,2021-11-02 05:40:31,0.4001105263157896,2726386
GME,2021-11-02 05:50:05,0.24833793103448285,2726387
GME,2021-11-02 06:00:45,0.23300384615384614,2726388
GME,2021-11-02 06:10:04,0.3300607142857142,2726389
GME,2021-11-02 06:21:00,0.31705714285714287,2726390
GME,2021-11-02 06:30:39,0.09221176470588234,2726391
GME,2021-11-02 06:40:30,0.08169166666666665,2726392
GME,2021-11-02 06:51:28,0.21187499999999995,2726393
GME,2021-11-02 07:00:28,0.45285882352941187,2726394
GME,2021-11-02 07:11:37,0.14749999999999996,2726395
GME,2021-11-02 07:20:54,0.10508333333333335,2726396
GME,2021-11-02 07:30:39,0.15198333333333336,2726397
GME,2021-11-02 07:42:13,0.21439166666666662,2726398
GME,2021-11-02 07:50:46,0.11042777777777776,2726399
GME,2021-11-02 08:01:45,0.42822499999999997,2726400
GME,2021-11-02 08:11:01,0.041023076923076926,2726401
GME,2021-11-02 08:21:33,0.09549411764705884,2726402
GME,2021-11-02 08:30:32,0.18782500000000005,2726403
GME,2021-11-02 08:43:27,0.3354533333333333,2726404
GME,2021-11-02 08:51:15,0.2942857142857143,2726405
GME,2021-11-02 09:00:35,0.06345333333333332,2726406
GME,2021-11-02 09:10:17,0.04595999999999998,2726407
GME,2021-11-02 09:20:06,0.28099333333333326,2726408
GME,2021-11-02 09:30:07,0.25220000000000004,2726409
GME,2021-11-02 09:40:18,0.3446470588235294,2726410
GME,2021-11-02 09:52:00,0.18793999999999994,2726411
GME,2021-11-02 10:01:10,0.14545263157894736,2726412
GME,2021-11-02 10:10:35,0.17659473684210528,2726413
GME,2021-11-02 10:20:17,0.05180476190476191,2726414
GME,2021-11-02 10:30:10,0.062259090909090924,2726415
GME,2021-11-02 10:40:43,0.17477500000000007,2726416
GME,2021-11-02 10:50:03,0.21952857142857138,2726417
GME,2021-11-02 11:00:06,0.1753095238095238,2726418
GME,2021-11-02 11:11:15,0.061238888888888905,2726419
GME,2021-11-02 11:20:25,0.2400148148148148,2726420
GME,2021-11-02 11:30:45,0.25600384615384614,2726421
GME,2021-11-02 11:41:06,0.2126846153846154,2726422
GME,2021-11-02 11:50:15,0.1933567567567568,2726423
GME,2021-11-02 12:00:05,0.11839375000000002,2726424
GME,2021-11-02 12:10:24,0.15327959183673462,2726425
GME,2021-11-02 12:20:36,0.09891956521739133,2726426
GME,2021-11-02 12:30:20,0.0859734693877551,2726427
GME,2021-11-02 12:40:05,0.17128709677419354,2726428
GME,2021-11-02 12:50:17,0.3185800000000002,2726429
GME,2021-11-02 13:00:01,0.23164893617021276,2726430
GME,2021-11-02 13:10:18,0.21216756756756758,2726431
GME,2021-11-02 13:20:01,0.27777714285714283,2726432
GME,2021-11-02 13:30:19,0.03584074074074074,2726433
GME,2021-11-02 13:40:23,0.12450754716981134,2726434
GME,2021-11-02 13:50:04,0.112746875,2726435
GME,2021-11-02 14:00:09,0.15303783783783786,2726436
GME,2021-11-02 14:10:11,0.14481071428571424,2726437
GME,2021-11-02 14:20:09,0.04091111111111111,2726438
GME,2021-11-02 14:30:36,0.10116794871794872,2726439
GME,2021-11-02 14:40:05,0.17959600000000003,2726440
GME,2021-11-02 14:50:39,0.12086507936507934,2726441
GME,2021-11-02 15:00:17,0.14520574712643672,2726442
GME,2021-11-02 15:10:06,0.027199029126213595,2726443
GME,2021-11-02 15:20:03,0.1346741176470588,2726444
GME,2021-11-02 15:30:15,0.13307741935483872,2726445
GME,2021-11-02 15:40:04,0.041298529411764706,2726446
GME,2021-11-02 15:50:01,0.19178133333333336,2726447
GME,2021-11-02 16:00:10,0.07444999999999999,2726448
GME,2021-11-02 16:10:01,0.08293275862068968,2726449
GME,2021-11-02 16:20:25,0.14497011494252873,2726450
GME,2021-11-02 16:30:09,-0.014990566037735839,2726451
GME,2021-11-02 16:40:14,0.17465199999999997,2726452
GME,2021-11-02 16:50:09,0.0746688524590164,2726453
GME,2021-11-02 17:00:48,0.15623703703703704,2726454
GME,2021-11-02 17:10:13,0.1180645161290323,2726455
GME,2021-11-02 17:20:04,0.11370000000000001,2726456
GME,2021-11-02 17:30:22,0.25464444444444445,2726457
GME,2021-11-02 17:40:00,0.15044047619047618,2726458
GME,2021-11-02 17:50:09,0.14688793103448278,2726459
GME,2021-11-02 18:00:14,0.0599936170212766,2726460
GME,2021-11-02 18:10:03,0.13456326530612245,2726461
GME,2021-11-02 18:20:15,0.08407111111111111,2726462
